Open Price,Close Price,High Price,Low Price,BTC Volume,USD Volume,Number of Trades,Candle Open Time,Candle Close Time,Trading Pair
63696.01000000,63689.98000000,63696.01000000,63685.67000000,3.66482000,233420.21559350,317,2024-05-05 20:44:00,2024-05-05 20:44:59,BTCUSD
63689.98000000,63687.84000000,63701.08000000,63685.00000000,3.11606000,198466.80057500,386,2024-05-05 20:45:00,2024-05-05 20:45:59,BTCUSD
63687.85000000,63712.04000000,63723.32000000,63678.68000000,6.16409000,392649.61230150,539,2024-05-05 20:46:00,2024-05-05 20:46:59,BTCUSD
63712.03000000,63719.72000000,63719.72000000,63712.03000000,1.99759000,127274.04608290,226,2024-05-05 20:47:00,2024-05-05 20:47:59,BTCUSD
63719.71000000,63731.58000000,63731.58000000,63719.71000000,3.52470000,224609.69045730,285,2024-05-05 20:48:00,2024-05-05 20:48:59,BTCUSD
63731.57000000,63735.99000000,63765.77000000,63731.57000000,8.80642000,561346.96328700,677,2024-05-05 20:49:00,2024-05-05 20:49:59,BTCUSD
63736.00000000,63728.01000000,63736.00000000,63728.00000000,2.55230000,162660.16015500,327,2024-05-05 20:50:00,2024-05-05 20:50:59,BTCUSD
63728.00000000,63728.01000000,63728.01000000,63728.00000000,1.91942000,122320.81267250,230,2024-05-05 20:51:00,2024-05-05 20:51:59,BTCUSD
63728.00000000,63735.47000000,63735.47000000,63728.00000000,1.87109000,119246.38155470,275,2024-05-05 20:52:00,2024-05-05 20:52:59,BTCUSD
63735.46000000,63689.69000000,63735.47000000,63689.69000000,8.16841000,520399.82392510,530,2024-05-05 20:53:00,2024-05-05 20:53:59,BTCUSD
63689.69000000,63728.00000000,63728.00000000,63689.69000000,4.34593000,276889.19138150,373,2024-05-05 20:54:00,2024-05-05 20:54:59,BTCUSD
63728.00000000,63728.00000000,63728.00000000,63727.99000000,1.47837000,94213.56136790,175,2024-05-05 20:55:00,2024-05-05 20:55:59,BTCUSD
63727.99000000,63758.00000000,63758.00000000,63727.99000000,4.64526000,296099.26453150,388,2024-05-05 20:56:00,2024-05-05 20:56:59,BTCUSD
63757.99000000,63730.00000000,63758.00000000,63730.00000000,2.22562000,141876.40477750,375,2024-05-05 20:57:00,2024-05-05 20:57:59,BTCUSD
63730.01000000,63744.02000000,63744.02000000,63730.00000000,3.20914000,204551.78571350,297,2024-05-05 20:58:00,2024-05-05 20:58:59,BTCUSD
63744.01000000,63738.78000000,63744.02000000,63730.59000000,2.55378000,162775.85700920,321,2024-05-05 20:59:00,2024-05-05 20:59:59,BTCUSD
63738.77000000,63733.42000000,63738.78000000,63733.42000000,1.70533000,108688.31387560,292,2024-05-05 21:00:00,2024-05-05 21:00:59,BTCUSD
63733.42000000,63730.02000000,63737.99000000,63728.00000000,3.92639000,250236.52510360,511,2024-05-05 21:01:00,2024-05-05 21:01:59,BTCUSD
63730.02000000,63704.58000000,63730.02000000,63701.07000000,7.83890000,499445.22102240,578,2024-05-05 21:02:00,2024-05-05 21:02:59,BTCUSD
63704.57000000,63689.69000000,63704.58000000,63689.69000000,9.48386000,604050.46063300,395,2024-05-05 21:03:00,2024-05-05 21:03:59,BTCUSD
63689.69000000,63676.00000000,63689.70000000,63661.26000000,8.84797000,563397.02754980,444,2024-05-05 21:04:00,2024-05-05 21:04:59,BTCUSD
63676.00000000,63680.49000000,63704.00000000,63675.99000000,5.61458000,357601.82868370,439,2024-05-05 21:05:00,2024-05-05 21:05:59,BTCUSD
63680.49000000,63713.99000000,63714.00000000,63680.49000000,3.24317000,206574.34329850,336,2024-05-05 21:06:00,2024-05-05 21:06:59,BTCUSD
63714.00000000,63727.83000000,63727.83000000,63713.99000000,4.73311000,301625.39048570,413,2024-05-05 21:07:00,2024-05-05 21:07:59,BTCUSD
63727.82000000,63724.67000000,63732.15000000,63724.67000000,3.07807000,196166.34776470,387,2024-05-05 21:08:00,2024-05-05 21:08:59,BTCUSD
63724.68000000,63680.10000000,63724.68000000,63680.00000000,4.41444000,281162.90106310,444,2024-05-05 21:09:00,2024-05-05 21:09:59,BTCUSD
63680.11000000,63668.04000000,63680.11000000,63642.63000000,16.70602000,1063393.01992700,691,2024-05-05 21:10:00,2024-05-05 21:10:59,BTCUSD
63668.03000000,63634.82000000,63672.00000000,63600.00000000,12.07683000,768455.74409380,836,2024-05-05 21:11:00,2024-05-05 21:11:59,BTCUSD
63634.83000000,63657.37000000,63657.38000000,63628.14000000,4.75774000,302796.97490730,362,2024-05-05 21:12:00,2024-05-05 21:12:59,BTCUSD
63657.38000000,63672.29000000,63672.30000000,63657.37000000,2.00587000,127706.20064830,250,2024-05-05 21:13:00,2024-05-05 21:13:59,BTCUSD
63672.30000000,63679.99000000,63686.00000000,63672.29000000,2.79558000,178026.50746230,302,2024-05-05 21:14:00,2024-05-05 21:14:59,BTCUSD
63679.99000000,63675.52000000,63696.00000000,63672.00000000,14.39735000,916889.57395430,580,2024-05-05 21:15:00,2024-05-05 21:15:59,BTCUSD
63675.51000000,63661.67000000,63675.52000000,63661.66000000,2.45917000,156563.88546480,289,2024-05-05 21:16:00,2024-05-05 21:16:59,BTCUSD
63661.66000000,63680.00000000,63680.00000000,63661.66000000,3.64220000,231904.65000070,351,2024-05-05 21:17:00,2024-05-05 21:17:59,BTCUSD
63679.99000000,63699.08000000,63699.09000000,63679.99000000,25.97139000,1653921.95874010,497,2024-05-05 21:18:00,2024-05-05 21:18:59,BTCUSD
63699.09000000,63713.99000000,63714.00000000,63699.08000000,4.79032000,305177.94948690,489,2024-05-05 21:19:00,2024-05-05 21:19:59,BTCUSD
63713.98000000,63716.85000000,63716.85000000,63713.98000000,2.98728000,190335.98285260,276,2024-05-05 21:20:00,2024-05-05 21:20:59,BTCUSD
63716.85000000,63694.02000000,63716.85000000,63694.01000000,4.70019000,299426.64691640,569,2024-05-05 21:21:00,2024-05-05 21:21:59,BTCUSD
63694.02000000,63693.23000000,63694.02000000,63672.00000000,10.69379000,680966.54747210,616,2024-05-05 21:22:00,2024-05-05 21:22:59,BTCUSD
63693.23000000,63774.72000000,63774.73000000,63693.22000000,20.72838000,1321264.27353390,1145,2024-05-05 21:23:00,2024-05-05 21:23:59,BTCUSD
63774.71000000,63769.82000000,63774.72000000,63748.00000000,8.36314000,533269.56988640,455,2024-05-05 21:24:00,2024-05-05 21:24:59,BTCUSD
63769.82000000,63769.82000000,63769.83000000,63769.82000000,1.12802000,71933.63358500,217,2024-05-05 21:25:00,2024-05-05 21:25:59,BTCUSD
63769.83000000,63826.01000000,63827.34000000,63769.82000000,10.22639000,652496.76318410,847,2024-05-05 21:26:00,2024-05-05 21:26:59,BTCUSD
63826.01000000,63788.00000000,63826.01000000,63788.00000000,2.75836000,175998.40027210,389,2024-05-05 21:27:00,2024-05-05 21:27:59,BTCUSD
63788.01000000,63786.00000000,63788.01000000,63786.00000000,2.36407000,150798.22841870,311,2024-05-05 21:28:00,2024-05-05 21:28:59,BTCUSD
63786.00000000,63743.57000000,63786.01000000,63743.57000000,8.19712000,522637.44875750,483,2024-05-05 21:29:00,2024-05-05 21:29:59,BTCUSD
63743.58000000,63743.57000000,63743.58000000,63743.57000000,2.67741000,170667.67659350,277,2024-05-05 21:30:00,2024-05-05 21:30:59,BTCUSD
63743.58000000,63743.58000000,63743.58000000,63743.57000000,3.28914000,209661.52975960,254,2024-05-05 21:31:00,2024-05-05 21:31:59,BTCUSD
63743.57000000,63729.28000000,63743.58000000,63729.27000000,3.95387000,251998.23885740,310,2024-05-05 21:32:00,2024-05-05 21:32:59,BTCUSD
63729.28000000,63712.15000000,63729.28000000,63712.14000000,1.79137000,114145.66945890,317,2024-05-05 21:33:00,2024-05-05 21:33:59,BTCUSD
63712.14000000,63711.09000000,63712.15000000,63711.09000000,1.77476000,113072.05308870,267,2024-05-05 21:34:00,2024-05-05 21:34:59,BTCUSD
63711.09000000,63746.67000000,63746.67000000,63711.09000000,6.75669000,430538.47392510,457,2024-05-05 21:35:00,2024-05-05 21:35:59,BTCUSD
63746.66000000,63746.67000000,63746.67000000,63746.66000000,3.11633000,198655.64172600,294,2024-05-05 21:36:00,2024-05-05 21:36:59,BTCUSD
63746.66000000,63746.66000000,63746.67000000,63746.66000000,5.62130000,358339.11838190,321,2024-05-05 21:37:00,2024-05-05 21:37:59,BTCUSD
63746.66000000,63743.14000000,63746.67000000,63743.13000000,1.40318000,89446.96225040,198,2024-05-05 21:38:00,2024-05-05 21:38:59,BTCUSD
63743.13000000,63743.13000000,63743.14000000,63743.13000000,1.77865000,113376.72546970,226,2024-05-05 21:39:00,2024-05-05 21:39:59,BTCUSD
63743.14000000,63720.00000000,63743.14000000,63720.00000000,4.59335000,292735.53278970,327,2024-05-05 21:40:00,2024-05-05 21:40:59,BTCUSD
63720.00000000,63722.68000000,63722.69000000,63720.00000000,1.58851000,101221.88831660,196,2024-05-05 21:41:00,2024-05-05 21:41:59,BTCUSD
63722.68000000,63722.69000000,63722.69000000,63722.68000000,1.46824000,93560.19812420,188,2024-05-05 21:42:00,2024-05-05 21:42:59,BTCUSD
63722.68000000,63735.56000000,63736.31000000,63720.33000000,7.33067000,467179.91634580,429,2024-05-05 21:43:00,2024-05-05 21:43:59,BTCUSD
63735.56000000,63727.01000000,63735.57000000,63727.00000000,2.04274000,130182.04038080,305,2024-05-05 21:44:00,2024-05-05 21:44:59,BTCUSD
63727.00000000,63727.00000000,63735.12000000,63727.00000000,8.27336000,527297.25228310,425,2024-05-05 21:45:00,2024-05-05 21:45:59,BTCUSD
63727.01000000,63726.76000000,63727.01000000,63726.75000000,2.07319000,132118.14806430,303,2024-05-05 21:46:00,2024-05-05 21:46:59,BTCUSD
63726.76000000,63726.01000000,63726.76000000,63726.00000000,1.00868000,64279.52054750,210,2024-05-05 21:47:00,2024-05-05 21:47:59,BTCUSD
63726.00000000,63724.65000000,63726.01000000,63724.65000000,1.10802000,70608.81591460,244,2024-05-05 21:48:00,2024-05-05 21:48:59,BTCUSD
63724.66000000,63680.84000000,63724.66000000,63680.83000000,3.79488000,241751.32445700,515,2024-05-05 21:49:00,2024-05-05 21:49:59,BTCUSD
63680.83000000,63688.62000000,63688.63000000,63680.82000000,6.10428000,388729.67274260,337,2024-05-05 21:50:00,2024-05-05 21:50:59,BTCUSD
63688.63000000,63780.00000000,63784.24000000,63688.62000000,13.26548000,845498.21723310,794,2024-05-05 21:51:00,2024-05-05 21:51:59,BTCUSD
63779.99000000,63774.21000000,63780.00000000,63774.20000000,4.17998000,266592.93478530,392,2024-05-05 21:52:00,2024-05-05 21:52:59,BTCUSD
63774.21000000,63783.99000000,63784.00000000,63768.07000000,4.27120000,272400.98135010,343,2024-05-05 21:53:00,2024-05-05 21:53:59,BTCUSD
63784.00000000,63786.33000000,63786.34000000,63783.99000000,2.26198000,144282.03305360,195,2024-05-05 21:54:00,2024-05-05 21:54:59,BTCUSD
63786.34000000,63764.00000000,63786.34000000,63764.00000000,6.45903000,411899.76028090,353,2024-05-05 21:55:00,2024-05-05 21:55:59,BTCUSD
63764.01000000,63764.01000000,63764.01000000,63764.00000000,1.18592000,75619.00727690,207,2024-05-05 21:56:00,2024-05-05 21:56:59,BTCUSD
63764.01000000,63796.55000000,63796.55000000,63764.00000000,2.90942000,185544.87088990,398,2024-05-05 21:57:00,2024-05-05 21:57:59,BTCUSD
63796.55000000,63792.00000000,63820.00000000,63792.00000000,6.77281000,432158.26618700,526,2024-05-05 21:58:00,2024-05-05 21:58:59,BTCUSD
63792.01000000,63868.41000000,63868.41000000,63790.37000000,15.71474000,1002958.24126700,936,2024-05-05 21:59:00,2024-05-05 21:59:59,BTCUSD
63868.41000000,63820.71000000,63879.81000000,63820.70000000,15.99016000,1021059.10961210,669,2024-05-05 22:00:00,2024-05-05 22:00:59,BTCUSD
63820.71000000,63782.00000000,63820.71000000,63782.00000000,6.66100000,424990.81757360,578,2024-05-05 22:01:00,2024-05-05 22:01:59,BTCUSD
63782.00000000,63802.00000000,63802.00000000,63770.00000000,5.75743000,367232.93930970,495,2024-05-05 22:02:00,2024-05-05 22:02:59,BTCUSD
63801.99000000,63778.55000000,63802.00000000,63778.54000000,3.10548000,198105.19430300,418,2024-05-05 22:03:00,2024-05-05 22:03:59,BTCUSD
63778.55000000,63779.04000000,63779.04000000,63759.99000000,4.63151000,295343.89570850,469,2024-05-05 22:04:00,2024-05-05 22:04:59,BTCUSD
63779.03000000,63765.77000000,63801.98000000,63765.76000000,11.24343000,717190.60799080,716,2024-05-05 22:05:00,2024-05-05 22:05:59,BTCUSD
63765.76000000,63794.14000000,63804.00000000,63765.76000000,8.03709000,512648.44942560,527,2024-05-05 22:06:00,2024-05-05 22:06:59,BTCUSD
63794.14000000,63799.99000000,63820.00000000,63784.00000000,8.04225000,513163.91773710,526,2024-05-05 22:07:00,2024-05-05 22:07:59,BTCUSD
63799.99000000,63798.62000000,63812.54000000,63793.37000000,5.97507000,381219.29272580,506,2024-05-05 22:08:00,2024-05-05 22:08:59,BTCUSD
63798.62000000,63776.00000000,63803.07000000,63776.00000000,3.82036000,243721.27082490,432,2024-05-05 22:09:00,2024-05-05 22:09:59,BTCUSD
63776.00000000,63743.42000000,63779.99000000,63741.90000000,6.41466000,408981.60895820,570,2024-05-05 22:10:00,2024-05-05 22:10:59,BTCUSD
63743.42000000,63743.39000000,63743.43000000,63739.03000000,2.95940000,188637.05927190,325,2024-05-05 22:11:00,2024-05-05 22:11:59,BTCUSD
63743.38000000,63762.00000000,63780.00000000,63743.38000000,9.06421000,577989.16436690,584,2024-05-05 22:12:00,2024-05-05 22:12:59,BTCUSD
63762.01000000,63762.66000000,63778.00000000,63760.00000000,7.67571000,489480.68977780,536,2024-05-05 22:13:00,2024-05-05 22:13:59,BTCUSD
63762.65000000,63760.00000000,63768.40000000,63760.00000000,3.27883000,209074.06653130,301,2024-05-05 22:14:00,2024-05-05 22:14:59,BTCUSD
63760.00000000,63736.01000000,63760.01000000,63736.00000000,2.49481000,159039.28780470,386,2024-05-05 22:15:00,2024-05-05 22:15:59,BTCUSD
63736.01000000,63755.59000000,63755.59000000,63736.00000000,4.89173000,311821.64619780,281,2024-05-05 22:16:00,2024-05-05 22:16:59,BTCUSD
63755.59000000,63752.02000000,63755.59000000,63752.01000000,2.32167000,148016.69460740,308,2024-05-05 22:17:00,2024-05-05 22:17:59,BTCUSD
63752.01000000,63786.76000000,63786.77000000,63752.00000000,4.20650000,268239.61661450,439,2024-05-05 22:18:00,2024-05-05 22:18:59,BTCUSD
63786.76000000,63772.01000000,63786.77000000,63772.00000000,3.11513000,198690.57616460,261,2024-05-05 22:19:00,2024-05-05 22:19:59,BTCUSD
63772.00000000,63754.35000000,63772.01000000,63751.99000000,3.40071000,216848.38730910,371,2024-05-05 22:20:00,2024-05-05 22:20:59,BTCUSD
63754.36000000,63752.39000000,63754.36000000,63752.00000000,2.58061000,164522.68582780,241,2024-05-05 22:21:00,2024-05-05 22:21:59,BTCUSD
63752.39000000,63751.48000000,63752.39000000,63751.48000000,2.43896000,155488.01698370,296,2024-05-05 22:22:00,2024-05-05 22:22:59,BTCUSD
63751.49000000,63767.17000000,63779.99000000,63751.48000000,6.23442000,397572.47415990,493,2024-05-05 22:23:00,2024-05-05 22:23:59,BTCUSD
63767.16000000,63763.49000000,63767.17000000,63763.49000000,1.75324000,111794.31104080,213,2024-05-05 22:24:00,2024-05-05 22:24:59,BTCUSD
63763.49000000,63746.01000000,63763.50000000,63746.00000000,2.05738000,131168.56883520,397,2024-05-05 22:25:00,2024-05-05 22:25:59,BTCUSD
63746.01000000,63750.17000000,63750.17000000,63744.01000000,1.55683000,99244.55285000,306,2024-05-05 22:26:00,2024-05-05 22:26:59,BTCUSD
63750.17000000,63745.62000000,63750.17000000,63745.62000000,0.85689000,54625.56420930,266,2024-05-05 22:27:00,2024-05-05 22:27:59,BTCUSD
63745.62000000,63740.01000000,63745.63000000,63740.00000000,1.52117000,96961.68146760,330,2024-05-05 22:28:00,2024-05-05 22:28:59,BTCUSD
63740.00000000,63740.00000000,63740.01000000,63740.00000000,0.26355000,16798.67798900,140,2024-05-05 22:29:00,2024-05-05 22:29:59,BTCUSD
63740.01000000,63735.63000000,63743.45000000,63714.50000000,12.22958000,779407.29007960,717,2024-05-05 22:30:00,2024-05-05 22:30:59,BTCUSD
63735.62000000,63728.00000000,63735.63000000,63728.00000000,1.07588000,68566.71405210,248,2024-05-05 22:31:00,2024-05-05 22:31:59,BTCUSD
63728.01000000,63712.40000000,63728.01000000,63706.06000000,9.10510000,580081.06867140,462,2024-05-05 22:32:00,2024-05-05 22:32:59,BTCUSD
63712.41000000,63720.00000000,63720.01000000,63710.20000000,1.36989000,87279.17158390,226,2024-05-05 22:33:00,2024-05-05 22:33:59,BTCUSD
63720.01000000,63740.01000000,63740.01000000,63720.00000000,3.18676000,203092.01679930,364,2024-05-05 22:34:00,2024-05-05 22:34:59,BTCUSD
63740.01000000,63740.01000000,63740.01000000,63736.53000000,2.67830000,170714.02464740,298,2024-05-05 22:35:00,2024-05-05 22:35:59,BTCUSD
63740.01000000,63739.26000000,63740.01000000,63739.25000000,2.01962000,128730.12201000,237,2024-05-05 22:36:00,2024-05-05 22:36:59,BTCUSD
63739.25000000,63704.33000000,63758.71000000,63704.32000000,18.53228000,1181193.75238280,815,2024-05-05 22:37:00,2024-05-05 22:37:59,BTCUSD
63704.33000000,63704.33000000,63704.33000000,63704.32000000,0.91592000,58348.06726860,144,2024-05-05 22:38:00,2024-05-05 22:38:59,BTCUSD
63704.33000000,63757.68000000,63757.68000000,63704.32000000,7.49595000,477703.84491720,629,2024-05-05 22:39:00,2024-05-05 22:39:59,BTCUSD
63757.67000000,63804.16000000,63804.16000000,63757.67000000,9.57058000,610342.89591770,505,2024-05-05 22:40:00,2024-05-05 22:40:59,BTCUSD
63804.16000000,63796.00000000,63816.63000000,63796.00000000,4.91326000,313515.22059310,420,2024-05-05 22:41:00,2024-05-05 22:41:59,BTCUSD
63796.00000000,63815.23000000,63815.23000000,63796.00000000,2.71760000,173412.32959550,300,2024-05-05 22:42:00,2024-05-05 22:42:59,BTCUSD
63815.23000000,63785.00000000,63815.23000000,63785.00000000,5.92288000,377904.04535590,465,2024-05-05 22:43:00,2024-05-05 22:43:59,BTCUSD
63785.01000000,63799.99000000,63800.00000000,63785.00000000,4.10468000,261852.49545990,308,2024-05-05 22:44:00,2024-05-05 22:44:59,BTCUSD
63800.00000000,63797.26000000,63800.00000000,63797.25000000,1.01607000,64824.26057050,225,2024-05-05 22:45:00,2024-05-05 22:45:59,BTCUSD
63797.25000000,63800.60000000,63800.61000000,63797.25000000,1.61096000,102776.40498740,281,2024-05-05 22:46:00,2024-05-05 22:46:59,BTCUSD
63800.61000000,63768.00000000,63800.61000000,63767.01000000,3.11143000,198459.01816780,404,2024-05-05 22:47:00,2024-05-05 22:47:59,BTCUSD
63768.00000000,63819.99000000,63820.00000000,63767.99000000,4.82167000,307558.65059590,380,2024-05-05 22:48:00,2024-05-05 22:48:59,BTCUSD
63820.00000000,63803.33000000,63820.00000000,63803.33000000,5.76924000,368174.69519230,353,2024-05-05 22:49:00,2024-05-05 22:49:59,BTCUSD
63803.33000000,63796.23000000,63803.34000000,63796.22000000,4.23126000,269966.45555080,251,2024-05-05 22:50:00,2024-05-05 22:50:59,BTCUSD
63796.23000000,63818.00000000,63818.00000000,63796.22000000,3.07387000,196127.50003480,285,2024-05-05 22:51:00,2024-05-05 22:51:59,BTCUSD
63818.00000000,63833.99000000,63834.00000000,63817.99000000,7.04585000,449695.38389820,376,2024-05-05 22:52:00,2024-05-05 22:52:59,BTCUSD
63833.99000000,63837.84000000,63837.84000000,63827.40000000,4.87759000,311330.67075190,359,2024-05-05 22:53:00,2024-05-05 22:53:59,BTCUSD
63837.83000000,63852.32000000,63852.36000000,63837.83000000,7.72497000,493215.09947070,330,2024-05-05 22:54:00,2024-05-05 22:54:59,BTCUSD
63852.32000000,63846.01000000,63855.51000000,63846.00000000,4.35268000,277923.00449000,380,2024-05-05 22:55:00,2024-05-05 22:55:59,BTCUSD
63846.01000000,63846.04000000,63846.05000000,63846.00000000,1.25296000,79996.50088590,189,2024-05-05 22:56:00,2024-05-05 22:56:59,BTCUSD
63846.05000000,63852.89000000,63852.89000000,63846.04000000,2.04352000,130481.03502330,233,2024-05-05 22:57:00,2024-05-05 22:57:59,BTCUSD
63852.89000000,63885.80000000,63891.22000000,63852.88000000,5.89493000,376541.80542050,492,2024-05-05 22:58:00,2024-05-05 22:58:59,BTCUSD
63885.80000000,63860.01000000,63885.81000000,63860.01000000,5.17909000,330786.51018140,445,2024-05-05 22:59:00,2024-05-05 22:59:59,BTCUSD
63860.01000000,63888.82000000,63890.00000000,63860.01000000,7.18059000,458704.37027690,540,2024-05-05 23:00:00,2024-05-05 23:00:59,BTCUSD
63888.82000000,63922.62000000,63950.00000000,63888.81000000,20.40978000,1304729.70618630,1425,2024-05-05 23:01:00,2024-05-05 23:01:59,BTCUSD
63922.62000000,63888.89000000,63922.63000000,63888.89000000,8.08357000,516574.48197830,530,2024-05-05 23:02:00,2024-05-05 23:02:59,BTCUSD
63888.90000000,63848.98000000,63888.90000000,63825.35000000,14.28332000,912043.39368710,842,2024-05-05 23:03:00,2024-05-05 23:03:59,BTCUSD
63848.99000000,63845.11000000,63858.12000000,63845.11000000,4.10213000,261919.53161150,380,2024-05-05 23:04:00,2024-05-05 23:04:59,BTCUSD
63845.12000000,63870.15000000,63870.16000000,63845.11000000,3.93060000,251007.02092370,403,2024-05-05 23:05:00,2024-05-05 23:05:59,BTCUSD
63870.15000000,63900.02000000,63908.06000000,63870.15000000,5.32504000,340239.88208590,502,2024-05-05 23:06:00,2024-05-05 23:06:59,BTCUSD
63900.02000000,63884.00000000,63905.40000000,63884.00000000,2.23592000,142864.51151000,364,2024-05-05 23:07:00,2024-05-05 23:07:59,BTCUSD
63884.01000000,63937.61000000,63974.40000000,63884.00000000,32.68279000,2089890.15726010,1335,2024-05-05 23:08:00,2024-05-05 23:08:59,BTCUSD
63937.61000000,63965.44000000,63965.44000000,63934.15000000,7.27385000,465146.68610140,500,2024-05-05 23:09:00,2024-05-05 23:09:59,BTCUSD
63965.43000000,63944.01000000,63970.00000000,63944.00000000,6.82885000,436804.63977060,487,2024-05-05 23:10:00,2024-05-05 23:10:59,BTCUSD
63944.00000000,63957.99000000,63958.00000000,63940.00000000,5.80737000,371346.08086810,408,2024-05-05 23:11:00,2024-05-05 23:11:59,BTCUSD
63957.99000000,63930.89000000,63958.00000000,63921.05000000,5.18703000,331679.27928460,544,2024-05-05 23:12:00,2024-05-05 23:12:59,BTCUSD
63930.89000000,63950.00000000,63953.29000000,63930.89000000,3.10947000,198842.10850890,271,2024-05-05 23:13:00,2024-05-05 23:13:59,BTCUSD
63950.01000000,63956.40000000,63956.41000000,63946.00000000,5.69079000,363940.88935870,391,2024-05-05 23:14:00,2024-05-05 23:14:59,BTCUSD
63956.41000000,63940.28000000,63963.53000000,63940.28000000,7.96440000,509323.66741650,556,2024-05-05 23:15:00,2024-05-05 23:15:59,BTCUSD
63940.28000000,63970.00000000,63987.73000000,63940.28000000,18.39703000,1176892.34937820,879,2024-05-05 23:16:00,2024-05-05 23:16:59,BTCUSD
63970.00000000,63969.32000000,63990.00000000,63969.31000000,5.06760000,324224.49735450,511,2024-05-05 23:17:00,2024-05-05 23:17:59,BTCUSD
63969.31000000,63969.45000000,63980.60000000,63956.00000000,4.73610000,302967.38958210,452,2024-05-05 23:18:00,2024-05-05 23:18:59,BTCUSD
63969.44000000,63961.38000000,63975.96000000,63961.38000000,9.92691000,635030.88444710,493,2024-05-05 23:19:00,2024-05-05 23:19:59,BTCUSD
63961.38000000,63985.39000000,63985.40000000,63961.38000000,5.50438000,352132.67579080,429,2024-05-05 23:20:00,2024-05-05 23:20:59,BTCUSD
63985.40000000,64022.41000000,64029.06000000,63985.39000000,23.14308000,1481477.41126160,1275,2024-05-05 23:21:00,2024-05-05 23:21:59,BTCUSD
64022.41000000,64025.76000000,64025.77000000,64018.00000000,4.58567000,293576.66277270,414,2024-05-05 23:22:00,2024-05-05 23:22:59,BTCUSD
64025.76000000,64106.50000000,64145.72000000,64025.76000000,53.04103000,3399752.86736620,2721,2024-05-05 23:23:00,2024-05-05 23:23:59,BTCUSD
64106.50000000,64091.00000000,64139.00000000,64091.00000000,21.71783000,1392431.44264090,753,2024-05-05 23:24:00,2024-05-05 23:24:59,BTCUSD
64091.00000000,64108.01000000,64108.01000000,64091.00000000,9.01572000,577935.23805060,430,2024-05-05 23:25:00,2024-05-05 23:25:59,BTCUSD
64108.01000000,64227.51000000,64227.51000000,64108.00000000,68.81815000,4414147.18606980,2612,2024-05-05 23:26:00,2024-05-05 23:26:59,BTCUSD
64227.51000000,64196.72000000,64227.51000000,64154.11000000,32.08743000,2059432.46286030,1032,2024-05-05 23:27:00,2024-05-05 23:27:59,BTCUSD
64196.72000000,64202.00000000,64227.51000000,64189.99000000,11.68414000,750208.44295210,743,2024-05-05 23:28:00,2024-05-05 23:28:59,BTCUSD
64202.00000000,64188.00000000,64208.37000000,64185.95000000,21.84779000,1402445.50740350,748,2024-05-05 23:29:00,2024-05-05 23:29:59,BTCUSD
64188.00000000,64144.30000000,64188.00000000,64135.16000000,12.91607000,828720.91342010,761,2024-05-05 23:30:00,2024-05-05 23:30:59,BTCUSD
64144.29000000,64128.21000000,64147.50000000,64118.07000000,11.81360000,757599.06009490,682,2024-05-05 23:31:00,2024-05-05 23:31:59,BTCUSD
64128.21000000,64192.00000000,64192.00000000,64128.21000000,14.27586000,916056.42100520,705,2024-05-05 23:32:00,2024-05-05 23:32:59,BTCUSD
64191.99000000,64182.57000000,64192.00000000,64172.00000000,6.91134000,443615.00625280,441,2024-05-05 23:33:00,2024-05-05 23:33:59,BTCUSD
64182.56000000,64143.63000000,64185.96000000,64140.60000000,17.66888000,1133741.21600930,644,2024-05-05 23:34:00,2024-05-05 23:34:59,BTCUSD
64143.62000000,64147.99000000,64162.72000000,64143.62000000,6.19211000,397242.72084770,421,2024-05-05 23:35:00,2024-05-05 23:35:59,BTCUSD
64148.00000000,64211.00000000,64211.00000000,64147.99000000,13.54822000,869462.66153640,597,2024-05-05 23:36:00,2024-05-05 23:36:59,BTCUSD
64211.00000000,64192.39000000,64211.30000000,64186.00000000,7.08711000,454992.18458720,481,2024-05-05 23:37:00,2024-05-05 23:37:59,BTCUSD
64192.39000000,64174.01000000,64207.12000000,64174.00000000,7.91430000,508060.51160710,456,2024-05-05 23:38:00,2024-05-05 23:38:59,BTCUSD
64174.01000000,64104.37000000,64174.01000000,64104.37000000,14.85662000,952897.95059280,730,2024-05-05 23:39:00,2024-05-05 23:39:59,BTCUSD
64104.37000000,64116.00000000,64136.08000000,64104.37000000,7.22272000,463153.36303470,453,2024-05-05 23:40:00,2024-05-05 23:40:59,BTCUSD
64116.00000000,64081.45000000,64120.40000000,64081.45000000,7.45413000,477825.79005010,431,2024-05-05 23:41:00,2024-05-05 23:41:59,BTCUSD
64081.45000000,64054.52000000,64081.46000000,64054.52000000,5.71085000,365871.12740920,484,2024-05-05 23:42:00,2024-05-05 23:42:59,BTCUSD
64054.53000000,64066.03000000,64072.00000000,64047.80000000,4.56763000,292582.04713120,366,2024-05-05 23:43:00,2024-05-05 23:43:59,BTCUSD
64066.03000000,64039.99000000,64066.03000000,64037.69000000,5.53802000,354730.09622930,389,2024-05-05 23:44:00,2024-05-05 23:44:59,BTCUSD
64039.99000000,64057.40000000,64057.40000000,64035.00000000,7.82501000,501188.34862320,369,2024-05-05 23:45:00,2024-05-05 23:45:59,BTCUSD
64057.39000000,64027.01000000,64057.40000000,64021.09000000,11.20085000,717317.48585940,713,2024-05-05 23:46:00,2024-05-05 23:46:59,BTCUSD
